Last Name,First Name,Position,Average Salary,Team
Griffin,Michael,S,7000000,TEN
Oher,Michael,LT,5000000,TEN
Washington,Nate,WR,4466667,TEN
Walker,Delanie,TE,4375000,TEN
Woodyard,Wesley,ILB,3937500,TEN
LeeHill,Sammie,DT,3800000,TEN
Greene,Shonn,RB,3333333,TEN
Pollard,Bernard,S,3150000,TEN
Locker,Jake,QB,3146501,TEN
Morgan,Derrick,OLB,3079002,TEN
Warmack,Chance,G,3041663,TEN
Wimbley,Kamerion,OLB,3000000,TEN
McCluster,Dexter,RB,3000000,TEN
Lewan,Taylor,LT,2871251,TEN
Pitoitua,Ropati,DE,2866667,TEN
Stevens,Craig,TE,2600000,TEN
Whitehurst,Charlie,QB,2125000,TEN
Wright,Kendall,WR,2054613,TEN
Wilson,George,S,2000000,TEN
Woods,Al,DT,2000000,TEN
Hunter,Justin,WR,1356037,TEN
Kern,Brett,P,1298125,TEN
Brown,Zach,ILB,964575,TEN
Sankey,Bishop,RB,960862,TEN
Spencer,Chris,G,920000,TEN
Washington,Leon,RB,920000,TEN
Svitek,Will,LT,855000,TEN
Hagan,Derek,WR,855000,TEN
Battle,Jackie,FB,855000,TEN
Harris,Brandon,CB,824832,TEN
Succop,Ryan,K,745000,TEN
Meredith,Jamon,RT,737500,TEN
Wreh-Wilson,Blidi,CB,734331,TEN
Coffman,Chase,TE,730000,TEN
Mulligan,Matthew,TE,730000,TEN
Palmer,Jordan,QB,730000,TEN
Groves,Quentin,OLB,730000,TEN
Martin,Mike,DT,681890,TEN
Gooden,Zaviar,ILB,670254,TEN
Jones,DaQuan,DE,668850,TEN
Huff,Marqueston,S,661301,TEN
Schwenke,Brian,C,656065,TEN
Olsen,Eric,C,645000,TEN
Durham,Kris,WR,645000,TEN
Sensabaugh,Coty,CB,633023,TEN
McCarthy,Colin,ILB,623850,TEN
Williamson,Avery,ILB,603613,TEN
Mettenberger,Zach,QB,586279,TEN
Thompson,Taylor,TE,574500,TEN
Burnett,Kaelin,OLB,570000,TEN
Klug,Karl,DT,558613,TEN
Stafford,Daimion,S,551474,TEN
Moch,Dontay,DE,540000,TEN
Stingily,Byron,RT,537625,TEN
Thomas,Jemea,CB,535000,TEN
Ikard,Gabe,C,513333,TEN
Stewart,Josh,WR,512500,TEN
Richardson,Rico,WR,505000,TEN
Jones,Terren,LT,495000,TEN
Brinkley,Beau,LS,486667,TEN
Wooten,Khalid,S,483750,TEN
Staples,Justin,OLB,465000,TEN
Andrews,Antonio,RB,465000,TEN
Brackett,Brett,TE,420000,TEN
Manning,Peyton,QB,19200000,DEN
Clady,Ryan,LT,10500000,DEN
Ware,DeMarcus,OLB,10000000,DEN
Talib,Aqib,CB,9500000,DEN
Welker,Wes,WR,6000000,DEN
Vasquez,Louis,G,5875000,DEN
Ward,T.J.,S,5625000,DEN
Miller,Von,OLB,5250095,DEN
Sanders,Emmanuel,WR,5000000,DEN
Colquitt,Britton,P,3892333,DEN
Thomas,Demaryius,WR,2830100,DEN
Tamme,Jacob,TE,2708333,DEN
Knighton,Terrance,DT,2250000,DEN
Harris,Chris,CB,2187000,DEN
Williams,Sylvester,DT,1895438,DEN
Clark,Chris,RT,1738500,DEN
Roby,Bradley,CB,1738132,DEN
Bruton,David,S,1500000,DEN
Unrein,Mitch,DT,1431000,DEN
Caldwell,Andre,WR,1350000,DEN
Montgomery,Will,C,1325000,DEN
Wolfe,Derek,DE,1301700,DEN
Moore,Rahim,S,1112032,DEN
Franklin,Orlando,G,1089000,DEN
Ramirez,Manuel,G,1050000,DEN
Latimer,Cody,WR,927163,DEN
Osweiler,Brock,QB,879170,DEN
Ball,Montee,RB,866082,DEN
Barth,Connor,K,773333,DEN
Hillman,Ronnie,RB,750208,DEN
Carter,Tony,CB,730000,DEN
Norwood,Jordan,WR,695000,DEN
Schofield,Michael,RT,694300,DEN
Webster,Kayvon,CB,686450,DEN
Irving,Nate,ILB,683750,DEN
Bolden,Omar,S,643607,DEN
Carter,Quinton,S,623750,DEN
Stewart,Jeremy,RB,615000,DEN
Bush,Josh,S,615000,DEN
Austin,Marvin,DT,615000,DEN
Barrow,Lamin,ILB,602790,DEN
Smith,Quanterus,DE,588000,DEN
Jackson,Malik,DE,578403,DEN
Jones,Dominique,TE,570000,DEN
Nelson,Corey,ILB,567150,DEN
Trevathan,Danny,ILB,551018,DEN
Green,Virgil,TE,526236,DEN
Thompson,Juwan,RB,511167,DEN
Anunike,Kenny,DE,510833,DEN
McCray,Lerentee,OLB,500667,DEN
Anderson,C.J.,RB,499167,DEN
Marshall,Brandon,ILB,495000,DEN
Johnson,Steven,ILB,484000,DEN
Brewer,Aaron,LS,481333,DEN
Davis,Todd,ILB,465000,DEN
McManus,Brandon,K,465000,DEN
Thomas,Julius,TE,420750,DEN
Cornick,Paul,RT,420000,DEN
Garland,Ben,G,420000,DEN
Youboty,John,DE,420000,DEN
Smith,Alex,QB,17000000,KC
Hali,Tamba,OLB,11500000,KC
Bowe,Dwayne,WR,11200000,KC
Charles,Jamaal,RB,9050000,KC
Berry,Eric,S,8340717,KC
Bailey,Allen,DE,6250000,KC
Fisher,Eric,LT,5547625,KC
Johnson,Derrick,ILB,5530000,KC
Smith,Sean,CB,5500000,KC
DeVito,Mike,DE,4200000,KC
Fasano,Anthony,TE,4000000,KC
Colquitt,Dustin,P,3750000,KC
Walker,Vance,DE,3340000,KC
Daniel,Chase,QB,3333333,KC
Mays,Joe,ILB,3000000,KC
Avery,Donnie,WR,2850000,KC
Poe,Dontari,DT,2830002,KC
Sherman,Anthony,FB,2333333,KC
Ford,Dee,OLB,2039675,KC
Jenkins,A.J.,WR,1736883,KC
Allen,Jeff,G,1160956,KC
Abdullah,Husain,S,1137500,KC
McGlynn,Mike,G,1125000,KC
Linkenbach,Jeff,RT,900000,KC
Hudson,Rodney,C,876525,KC
Avant,Jason,WR,855000,KC
Vickerson,Kevin,DT,855000,KC
Zombo,Frank,OLB,812500,KC
Owens,Christopher,CB,800000,KC
Kelce,Travis,TE,781576,KC
Gafford,Thomas,LS,755000,KC
Coleman,Kurt,S,730000,KC
Harris,Ryan,LT,730000,KC
Gaines,Phillip,CB,706028,KC
Stephenson,Donald,LT,703125,KC
Houston,Justin,OLB,696562,KC
Davis,Knile,RB,685254,KC
Thomas,De'Anthony,WR,666277,KC
Gordon,Richard,TE,645000,KC
Mauga,Josh,ILB,645000,KC
McKnight,Joe,RB,645000,KC
Howard,Jaye,DT,633716,KC
Johnson,James-Michael,OLB,628977,KC
Fleming,Jamell,CB,615000,KC
Murray,Aaron,QB,600606,KC
Commings,Sanders,S,600128,KC
Parker,Ron,S,600000,KC
Fulton,Zach,G,587305,KC
Duvernay-Tardif,Laurent,G,586325,KC
Kush,Eric,G,577529,KC
Catapano,Mike,DE,563531,KC
Gray,Cyrus,RB,558168,KC
Cooper,Marcus,CB,551474,KC
Wilson,Albert,WR,513333,KC
Santos,Cairo,K,510667,KC
Bray,Tyler,QB,498333,KC
Moses,Dezman,OLB,481167,KC
West,Charcandrick,RB,465000,KC
Williams,Nick,DE,465000,KC
Hammond,Frankie,WR,465000,KC
Sorensen,Daniel,S,465000,KC
McCray,Kelcie,S,458333,KC
Hemingway,Junior,WR,455000,KC
Martin,Josh,OLB,450000,KC
Harris,Demetrius,TE,420000,KC
Schaub,Matt,QB,6750000,OAK
Branch,Tyvon,S,6650000,OAK
Howard,Austin,RT,6000000,OAK
Woodley,LaMarr,OLB,5175000,OAK
Tuck,Justin,DE,5000000,OAK
Penn,Donald,LT,4800000,OAK
Mack,Khalil,OLB,4669250,OAK
Smith,Antonio,DE,4500000,OAK
Janikowski,Sebastian,K,3775000,OAK
Reece,Marcel,FB,3673333,OAK
Brown,Tarell,CB,3500000,OAK
Jones,James,WR,3333333,OAK
Roach,Nick,ILB,3250000,OAK
Hayden,D.J.,CB,2580925,OAK
Rogers,Carlos,CB,2500000,OAK
Woodson,Charles,S,2500000,OAK
Jones-Drew,Maurice,RB,2500000,OAK
McFadden,Darren,RB,1750000,OAK
Jones,Taiwan,RB,1451667,OAK
Sims,Pat,DT,1450000,OAK
Carr,Derek,QB,1342950,OAK
Boothe,Kevin,G,1312500,OAK
Brown,Vincent,WR,1250000,OAK
Barnes,Khalif,LT,1200000,OAK
Watson,Menelik,RT,1198713,OAK
Young,Usama,S,1167500,OAK
Condo,Jon,LS,1066667,OAK
Wisniewski,Stefen,C,1033851,OAK
Wilson,C.J.,DE,795000,OAK
Moore,Sio,ILB,763708,OAK
Jackson,Gabe,G,738197,OAK
Ellis,Justin,DE,673172,OAK
McGill,Keith,CB,666300,OAK
Bergstrom,Tony,C,651504,OAK
Chekwa,Chimdi,CB,645000,OAK
Dowling,Ras-I,CB,615000,OAK
Burris,Miles,ILB,600146,OAK
Holmes,Andre,WR,600000,OAK
Carrie,Travis,CB,571741,OAK
Kasa,Nick,TE,570150,OAK
Olawale,Jamize,FB,570000,OAK
Murray,Latavius,RB,566550,OAK
Dowling,Jonathan,S,566474,OAK
Rivera,Mychal,TE,566213,OAK
McGee,Stacy,DT,559670,OAK
Moore,Denarius,WR,557513,OAK
Butler,Brice,WR,556875,OAK
Sheets,Kory,RB,525000,OAK
Ausberry,David,TE,521475,OAK
Simonson,Scott,TE,510333,OAK
Ross,Brandian,CB,502935,OAK
Thompkins,Kenbrell,WR,495833,OAK
Thorpe,Neiko,CB,495000,OAK
Mayowa,Benson,OLB,495000,OAK
Armstrong,Ray-Ray,OLB,495000,OAK
Asante,Larry,S,495000,OAK
McCants,Matt,RT,495000,OAK
McGloin,Matt,QB,495000,OAK
Streater,Rod,WR,483333,OAK
Leonhardt,Brian,TE,465000,OAK
Lumpkin,Ricky,DT,465000,OAK
Atkinson,George,RB,465000,OAK
Harris,Shelby,DE,465000,OAK
Autry,Denico,DE,465000,OAK
Filimoeatu,Bojay,ILB,465000,OAK
King,Marquette,P,455333,OAK
Casey,Chance,CB,450000,OAK
Hadley,Spencer,OLB,427500,OAK
Rivers,Philip,QB,15300000,SD
Weddle,Eric,S,8000000,SD
Butler,Donald,ILB,7400000,SD
Gates,Antonio,TE,7235000,SD
Mathews,Ryan,RB,4730000,SD
Hardwick,Nick,C,4416667,SD
Floyd,Malcom,WR,3850000,SD
Scifres,Mike,P,3625000,SD
Royal,Eddie,WR,3500000,SD
Brown,Donald,RB,3500000,SD
Flowers,Brandon,CB,3000000,SD
Fluker,D.J.,G,2850625,SD
Woodhead,Danny,RB,2750000,SD
Rinehart,Chad,G,2550000,SD
Freeney,Dwight,OLB,2500000,SD
Ingram,Melvin,OLB,2099559,SD
Liuget,Corey,DT,2078936,SD
Lissemore,Sean,DT,2000000,SD
Johnson,Jarret,OLB,2000000,SD
Verrett,Jason,CB,1972251,SD
Stuckey,Darrell,S,1900000,SD
Dunlap,King,LT,1850000,SD
Phillips,John,TE,1758333,SD
Novak,Nick,K,1650000,SD
Clary,Jeromey,G,1600000,SD
Clemens,Kellen,QB,1500000,SD
Te'o,Manti,ILB,1293105,SD
Attaochu,Jeremiah,OLB,1050775,SD
Reyes,Kendall,DE,1031998,SD
Walker,Reggie,ILB,1025000,SD
Gilchrist,Marcus,S,988900,SD
McBriar,Mat,P,955000,SD
Conner,Kavell,ILB,900000,SD
Brown,Ronnie,RB,855000,SD
Johnson,David,FB,850000,SD
Windt,Mike,LS,841250,SD
Ohrnberger,Rich,C,795000,SD
Ajirotutu,Seyi,WR,795000,SD
Legursky,Doug,C,730000,SD
Mathews,Ricardo,DT,730000,SD
Watt,Chris,C,704160,SD
Allen,Keenan,WR,703450,SD
Wright,Shareece,CB,646035,SD
Green,Ladarius,TE,637725,SD
Smith,Willie,LT,600000,SD
Carrethers,Ryan,DT,599633,SD
Williams,Steve,CB,588200,SD
Troutman,Johnnie,G,572938,SD
Williams,Tourek,OLB,567515,SD
Gachkar,Andrew,OLB,521475,SD
Palepoi,Tenny,DT,514167,SD
Davis,Chris,CB,512000,SD
Scioneaux,Alvin,ILB,511000,SD
Tjong-A-Tjoe,Ricky,DT,510833,SD
Watts,Craig,G,510000,SD
Oliver,Branden,RB,510000,SD
Ducre,Greg,CB,510000,SD
Sirles,Jeremiah,G,510000,SD
Wiggins,Kenny,G,502500,SD
Square,Damion,DE,497500,SD
Addae,Jahleel,S,496667,SD
Robinson,Trevor,C,482000,SD
Inman,Dontrelle,WR,472500,SD
Law,Cordarro,OLB,465000,SD
Scafe,Damik,DE,465000,SD
Baca,Jeff,G,465000,SD
Romo,Tony,QB,18000000,DAL
Smith,Tyron,LT,12200000,DAL
Carr,Brandon,CB,10020000,DAL
Witten,Jason,TE,7400000,DAL
Lee,Sean,OLB,7000000,DAL
Melton,Henry,DT,6875250,DAL
Claiborne,Morris,CB,4066126,DAL
Free,Doug,RT,3500000,DAL
Bailey,Dan,K,3214286,DAL
Scandrick,Orlando,CB,3000000,DAL
Bryant,Dez,WR,2362100,DAL
Martin,Zack,G,2241950,DAL
Church,Barry,S,2206750,DAL
Spencer,Anthony,OLB,2000000,DAL
Frederick,Travis,C,1717507,DAL
Bernadeau,Mackenzy,C,1550000,DAL
Mincey,Jeremy,DE,1500000,DAL
Lawrence,DeMarcus,DE,1376663,DAL
Parnell,Jermey,RT,1354363,DAL
Carter,Bruce,ILB,1213650,DAL
Durant,Justin,ILB,1200000,DAL
Watson,Dekoda,OLB,1125000,DAL
Ladouceur,L.P.,LS,1100000,DAL
Escobar,Gavin,TE,1052623,DAL
McClain,Terrell,DT,1016667,DAL
Okoye,Amobi,DT,800000,DAL
Murray,DeMarco,RB,743360,DAL
Spillman,C.J.,S,730000,DAL
Hills,Tony,LT,730000,DAL
Anderson,James,OLB,730000,DAL
Williams,Terrance,WR,724243,DAL
Wilcox,J.J.,S,702767,DAL
McClain,Rolando,ILB,700000,DAL
Brent,Josh,DT,695000,DAL
Crawford,Tyrone,DT,685063,DAL
Selvie,George,DE,680000,DAL
Hayden,Nick,DT,680000,DAL
Hitchens,Anthony,ILB,663716,DAL
Wilber,Kyle,OLB,634805,DAL
Weeden,Brandon,QB,615000,DAL
Crawford,Jack,DE,615000,DAL
Street,Devin,WR,605493,DAL
Moore,Sterling,CB,600000,DAL
Clutts,Tyler,FB,600000,DAL
Randle,Joseph,RB,587205,DAL
Gardner,Ben,DE,569794,DAL
Holloman,DeVonte,OLB,566055,DAL
Hanna,James,TE,551213,DAL
Harris,Dwayne,WR,545015,DAL
Boatright,Kenneth,DE,516000,DAL
Whaley,Chris,DT,511667,DAL
Patmon,Tyler,CB,510000,DAL
Hawkins,Donald,G,510000,DAL
Lawrence,Cameron,OLB,495667,DAL
Heath,Jeff,S,495667,DAL
Leary,Ron,G,483000,DAL
Dunbar,Lance,RB,480500,DAL
Beasley,Cole,WR,480500,DAL
Weems,Darrion,RT,480000,DAL
Jones,Chris,P,465000,DAL
Smith,Keith,OLB,465000,DAL
Manning,Eli,QB,16250000,NYG
Cruz,Victor,WR,8600000,NYG
Beatty,William,LT,7500000,NYG
Rolle,Antrel,S,7420000,NYG
Rodgers-Cromartie,Dominique,CB,7000000,NYG
Kiwanuka,Mathias,DE,5916667,NYG
Beason,Jon,ILB,5666667,NYG
Schwartz,Geoff,G,4200000,NYG
Pierre-Paul,Jason,DE,3216800,NYG
Thurmond,Walter,S,3000000,NYG
Walton,J.D.,C,3000000,NYG
Brown,Stevie,S,2750000,NYG
Jenkins,Cullen,DE,2666667,NYG
"Beckham,Jr.",Odell,WR,2601550,NYG
Jennings,Rashad,RB,2500000,NYG
McClain,Jameel,ILB,2250000,NYG
Pugh,Justin,G,2086475,NYG
Amukamara,Prince,CB,2045225,NYG
Weatherford,Steve,P,1883333,NYG
Ayers,Robert,DE,1875000,NYG
Wilson,David,RB,1671126,NYG
McBride,Trumaine,CB,1437500,NYG
Paysinger,Spencer,OLB,1431000,NYG
Brown,Josh,K,1250000,NYG
Richburg,Weston,C,1219338,NYG
DeOssie,Zak,LS,1150000,NYG
Hankins,Johnathan,DT,1007672,NYG
Hynoski,Henry,FB,1000000,NYG
Demps,Quintin,S,1000000,NYG
Herzlich,Mark,OLB,1000000,NYG
Patterson,Mike,DT,920000,NYG
Hillis,Peyton,RB,900000,NYG
Snyder,Adam,G,855000,NYG
Randle,Rueben,WR,822983,NYG
Bowman,Zackary,CB,795000,NYG
Jerry,John,G,795000,NYG
Bromley,Jay,DT,750903,NYG
Ogbonnaya,Chris,RB,730000,NYG
Ogletree,Kevin,WR,730000,NYG
Fells,Daniel,TE,730000,NYG
Moore,Damontre,DE,700063,NYG
Kropog,Troy,RT,695000,NYG
Jernigan,Jerrel,WR,672563,NYG
Williams,Andre,RB,668400,NYG
Hosley,Jayron,CB,659375,NYG
Nassib,Ryan,QB,653400,NYG
Robinson,Adrien,TE,621413,NYG
Brewer,James,G,619273,NYG
Manning,Terrell,ILB,615000,NYG
Parker,Preston,WR,615000,NYG
Berhe,Nat,S,603200,NYG
Mosley,Brandon,G,600146,NYG
Kennard,Devon,OLB,591140,NYG
Taylor,Cooper,S,586813,NYG
Gettis,Adam,G,577500,NYG
Reynolds,Dallas,G,570000,NYG
Harris,Mike,CB,570000,NYG
Brown,Chykie,CB,546140,NYG
Cox,Michael,RB,540000,NYG
Kuhn,Markus,DT,536474,NYG
Williams,Jacquian,OLB,529670,NYG
Wynn,Kerry,DE,512500,NYG
Washington,Corey,WR,510500,NYG
Davidson,James,DE,510000,NYG
Hazel,Paul,DE,495833,NYG
Howard,Travis,CB,465000,NYG
Gaines,Rogers,LT,465000,NYG
Cunningham,Jerome,TE,465000,NYG
Darkwa,Orleans,RB,465000,NYG
Hamilton,Dominique,DE,465000,NYG
Harris,Marcus,WR,465000,NYG
Donnell,Larry,TE,450000,NYG
Herman,Eric,RT,450000,NYG
Fenner,Chandler,CB,420000,NYG
Cole,Trent,OLB,12131250,PHI
Peters,Jason,LT,10325000,PHI
McCoy,LeSean,RB,9000000,PHI
Ryans,DeMeco,ILB,7800000,PHI
Kelce,Jason,C,6250000,PHI
Barwin,Connor,OLB,6000000,PHI
Herremans,Todd,G,6000000,PHI
Williams,Cary,CB,5666667,PHI
Maclin,Jeremy,WR,5250000,PHI
Jenkins,Malcolm,S,5166667,PHI
Mathis,Evan,G,5100000,PHI
Johnson,Lane,RT,4963276,PHI
Celek,Brent,TE,4875000,PHI
Cooper,Riley,WR,4500000,PHI
Casey,James,FB,4000000,PHI
Sproles,Darren,RB,3500000,PHI
Graham,Brandon,OLB,3381600,PHI
Allen,Nate,S,3000000,PHI
Fletcher,Bradley,CB,2625000,PHI
Cox,Fletcher,DE,2560300,PHI
Sanchez,Mark,QB,2250000,PHI
Smith,Marcus,OLB,1949772,PHI
Jones,Donnie,P,1833333,PHI
Carroll,Nolan,CB,1825000,PHI
Barbre,Allen,G,1450000,PHI
Maragos,Chris,S,1350000,PHI
Smith,Brad,WR,1350000,PHI
Ertz,Zach,TE,1344800,PHI
Braman,Bryan,OLB,1325000,PHI
Matthews,Jordan,WR,1237317,PHI
Kendricks,Mychal,ILB,1111111,PHI
Dorenbos,Jon,LS,1062500,PHI
Curry,Vinny,DE,845458,PHI
Logan,Bennie,DT,758108,PHI
Gardner,Andrew,G,742500,PHI
Huff,Josh,WR,705236,PHI
Prosinski,Chris,S,695000,PHI
Foles,Nick,QB,692130,PHI
Barkley,Matt,QB,684882,PHI
Watkins,Jaylen,S,679257,PHI
Thornton,Cedric,DE,645000,PHI
Hart,Taylor,DE,627665,PHI
Boykin,Brandon,CB,626367,PHI
Matthews,Casey,ILB,619966,PHI
Vandervelde,Julian,C,615000,PHI
Wolff,Earl,S,593000,PHI
Goode,Najee,ILB,576725,PHI
Kelly,Dennis,RT,572200,PHI
Allen,Beau,DT,570562,PHI
Molk,David,C,540000,PHI
Acho,Emmanuel,ILB,540000,PHI
Bair,Brandon,DE,540000,PHI
Maehl,Jeff,WR,525000,PHI
Burton,Trey,WR,512500,PHI
Couplin,Jerome,S,512000,PHI
Long,Travis,OLB,510000,PHI
Parkey,Cody,K,510000,PHI
Tobin,Matt,G,496667,PHI
Polk,Chris,RB,483333,PHI
Orakpo,Brian,OLB,11455000,WAS
Williams,Trent,LT,10000000,WAS
Garcon,Pierre,WR,8500000,WAS
Hatcher,Jason,DE,6875000,WAS
Cofield,Barry,DT,6000000,WAS
Jackson,DeSean,WR,6000000,WAS
Bowen,Stephen,DE,5500000,WAS
GriffinIII,Robert,QB,5279775,WAS
Lauvao,Shawn,G,4250000,WAS
Hall,DeAngelo,CB,4250000,WAS
Riley,Perry,ILB,4000000,WAS
Roberts,Andre,WR,4000000,WAS
Chester,Chris,G,4000000,WAS
Lichtensteiger,Kory,C,3500000,WAS
Baker,Chris,DE,3000000,WAS
Porter,Tracy,CB,3000000,WAS
Kerrigan,Ryan,OLB,2180074,WAS
Paulsen,Logan,TE,1333333,WAS
Young,Darrel,FB,1323333,WAS
Jenkins,Jarvis,DE,1195670,WAS
Murphy,Trent,OLB,1118200,WAS
Golston,Kedric,DT,1100000,WAS
Moss,Santana,WR,1020000,WAS
Clark,Ryan,S,1020000,WAS
Sundberg,Nick,LS,1000000,WAS
Polumbus,Tyler,LT,1000000,WAS
Hayward,Adam,OLB,1000000,WAS
Meriweather,Brandon,S,1000000,WAS
Amerson,David,CB,962726,WAS
Biggers,E.J.,CB,795000,WAS
McCoy,Colt,QB,795000,WAS
Moses,Morgan,RT,793144,WAS
Jackson,Tanard,S,730000,WAS
Long,Spencer,G,715950,WAS
LeRibeus,Josh,C,714081,WAS
Reed,Jordan,TE,690000,WAS
Hankerson,Leonard,WR,680344,WAS
Breeland,Bashaud,CB,676500,WAS
Rogers,Justin,CB,645000,WAS
Cousins,Kirk,QB,643172,WAS
Williams,Trevardo,DE,641903,WAS
Robinson,Keenan,ILB,630027,WAS
Helu,Roy,RB,627563,WAS
Kearse,Frank,DE,615000,WAS
Grant,Ryan,WR,608403,WAS
Ihenacho,Duke,S,570000,WAS
Robertson,Travian,DT,570000,WAS
Morris,Alfred,RB,555775,WAS
Paul,Niles,TE,555413,WAS
Beauharnais,Steve,ILB,540000,WAS
Thompson,Chris,RB,540000,WAS
Robinson,Trenton,S,525000,WAS
Neild,Chris,DT,521475,WAS
Jeffcoat,Jackson,OLB,515000,WAS
Redd,Silas,RB,512667,WAS
Miller,Gabe,TE,510000,WAS
Davis,Akeem,S,510000,WAS
Minnifield,Chase,CB,496667,WAS
Compton,Will,ILB,496667,WAS
Davis,Ja'Gared,ILB,496667,WAS
Okoro,Kenny,CB,495000,WAS
Forbath,Kai,K,480000,WAS
Compton,Tom,G,480000,WAS
Bridget,Courtney,CB,480000,WAS
Johnson,Rishaw,G,480000,WAS
Way,Tress,P,465000,WAS
Thomas,Phillip,S,465000,WAS
RiceJr.,Jerry,WR,421000,WAS
Cutler,Jay,QB,18100000,CHI
Marshall,Brandon,WR,10000000,CHI
Allen,Jared,DE,8000000,CHI
Forte,Matt,RB,7600000,CHI
Bushrod,Jermon,LT,7193000,CHI
Houston,Lamarr,OLB,7000000,CHI
Briggs,Lance,OLB,5833333,CHI
Jennings,Tim,CB,5600000,CHI
Bennett,Martellus,TE,5100000,CHI
Gould,Robbie,K,3750000,CHI
Tillman,Charles,CB,3250000,CHI
Slauson,Matt,G,3200000,CHI
Young,Willie,OLB,3000000,CHI
Fuller,Kyle,CB,2421751,CHI
Long,Kyle,RT,2075238,CHI
McClellin,Shea,ILB,2065850,CHI
Ratliff,Jay,DT,1875000,CHI
Garza,Roberto,C,1500000,CHI
Mundy,Ryan,S,1500000,CHI
Williams,D.J.,ILB,1500000,CHI
Jeffery,Alshon,WR,1136958,CHI
Ferguson,Ego,DE,1028301,CHI
Bostic,Jon,ILB,985200,CHI
Feely,Jay,K,955000,CHI
Paea,Stephen,DE,921476,CHI
Rosario,Dante,TE,855000,CHI
Owens,Montell,FB,855000,CHI
Cain,Jeremy,LS,855000,CHI
De,Brian,C,795001,CHI
McCray,Danny,S,795000,CHI
Lane,Austen,DE,737500,CHI
Morgan,Josh,WR,730000,CHI
Britton,Eben,RT,730000,CHI
Scott,Trevor,DE,730000,CHI
Sharpton,Darryl,ILB,730000,CHI
McManis,Sherrick,CB,730000,CHI
Sutton,Will,DT,712767,CHI
Walters,Anthony,S,695000,CHI
Carey,Ka'Deem,RB,665845,CHI
Vereen,Brock,S,665470,CHI
Conte,Christopher,S,650900,CHI
Greene,Khaseem,OLB,648023,CHI
Miller,Zach,TE,645000,CHI
Clausen,Jimmy,QB,645000,CHI
Mariani,Marc,WR,615000,CHI
O'Donnell,Pat,P,581327,CHI
Mills,Jordan,RT,581200,CHI
Leno,Charles,LT,566628,CHI
Mitchell,Terrance,CB,566474,CHI
Washington,Cornelius,DE,565947,CHI
Wilson,Marquess,WR,551787,CHI
Bass,David,OLB,540000,CHI
Dunn,Brandon,DT,512667,CHI
Jones,Christian,ILB,512333,CHI
Ola,Michael,G,511667,CHI
Lattimore,DeDe,ILB,510500,CHI
Louis-Jean,Al,CB,510000,CHI
Perry,Senorise,RB,510000,CHI
Fales,David,QB,510000,CHI
Groy,Ryan,G,465000,CHI
Annen,Blake,TE,465000,CHI
Bellamy,Josh,WR,435000,CHI
Hurst,Demontre,S,420000,CHI
Stafford,Matthew,QB,17666667,DET
Johnson,Calvin,WR,16207143,DET
Suh,Ndamukong,DT,12900400,DET
Tate,Golden,WR,6200000,DET
Tulloch,Stephen,ILB,5100000,DET
Quin,Glover,S,4700000,DET
Ansah,Ezekiel,DE,4648629,DET
Bush,Reggie,RB,4000000,DET
Pettigrew,Brandon,TE,4000000,DET
Sims,Rob,G,3550000,DET
Levy,DeAndre,OLB,3250000,DET
Jones,Jason,DE,3166667,DET
Bell,Joique,RB,3100000,DET
Ebron,Eric,TE,3062287,DET
Fairley,Nick,DT,2472250,DET
Reiff,Riley,LT,1998425,DET
Palmer,Ashlee,OLB,1625000,DET
Ihedigbo,James,S,1575000,DET
Raiola,Dominic,C,1500000,DET
Hilliard,Corey,RT,1440000,DET
Mosley,C.J.,DT,1375000,DET
Slay,Darius,CB,1322326,DET
VanNoy,Kyle,OLB,1275524,DET
Carey,Don,S,1045000,DET
Muhlbach,Don,LS,1020000,DET
Mathis,Rashean,CB,1020000,DET
Tapp,Darryl,DE,950000,DET
Orlovsky,Dan,QB,920000,DET
Broyles,Ryan,WR,919625,DET
Tapp,Darryl,DE,870000,DET
Prater,Matt,K,855000,DET
Warford,Larry,G,768750,DET
Swanson,Travis,C,739243,DET
Reynolds,Garrett,G,730000,DET
Davis,Kellen,TE,730000,DET
Johnson,George,DE,730000,DET
Vaughn,Cassius,CB,730000,DET
Fluellen,Andre,DT,730000,DET
Collins,Jed,FB,710000,DET
Abdul-Quddus,Isa,S,695000,DET
Bentley,Bill,CB,677278,DET
Thomas,Johsua,CB,645000,DET
Webster,Larry,DE,630146,DET
Lawson,Nevin,CB,630146,DET
Taylor,Devin,DE,615146,DET
Stanford,Julian,OLB,615000,DET
Reid,Caraun,DT,602220,DET
Jones,TJ,WR,581550,DET
Martin,Sam,P,580075,DET
Whitehead,Tahir,OLB,578000,DET
Ross,Jeremy,WR,570000,DET
Bynes,Josh,OLB,570000,DET
Riddick,Theo,RB,562750,DET
Lewis,Travis,ILB,539793,DET
Lucas,Cornelius,RT,516667,DET
Fauria,Joseph,TE,499167,DET
Waddle,LaAdrian,RT,498333,DET
Austin,Rodney,G,495000,DET
Moore,Kellen,QB,486667,DET
Fuller,Corey,WR,465000,DET
Winn,George,RB,465000,DET
Seisay,Mohammed,CB,465000,DET
Rodgers,Aaron,QB,22000000,GB
Matthews,Clay,ILB,13200000,GB
Nelson,Jordy,WR,9762500,GB
Shields,Sam,CB,9750000,GB
Peppers,Julius,OLB,8666667,GB
Williams,Tramon,CB,8250000,GB
